control_mode,noise_id,step,method,mean_logscore,std_logscore
zero,W5,25,kde,-1.1197985620711026,0.07057777911659784
zero,W5,26,kde,-1.2673637695043904,0.06742744472967631
zero,W5,27,kde,-1.2435813140936953,0.5984818699103165
zero,W5,28,kde,-1.6512925343772524,1.0873514981689363
zero,W5,29,kde,-1.0283730945376703,0.8978089071267924
zero,W5,30,kde,-1.6023649381921468,0.39454098527860054
zero,W5,31,kde,-1.3342280791465633,0.37201316264610135
zero,W5,0,oracle,-1.242453324894,0.0
zero,W5,1,oracle,-1.242453324894,0.0
zero,W5,2,oracle,-1.242453324894,0.0
zero,W5,3,oracle,-1.242453324894,0.0
zero,W5,4,oracle,-1.242453324894,0.0
zero,W5,5,oracle,-1.242453324894,0.0
zero,W5,6,oracle,-1.242453324894,0.0
zero,W5,7,oracle,-1.242453324894,0.0
zero,W5,8,oracle,-1.242453324894,0.0
zero,W5,9,oracle,-1.242453324894,0.0
zero,W5,10,oracle,-1.242453324894,0.0
zero,W5,11,oracle,-1.242453324894,0.0
zero,W5,12,oracle,-1.242453324894,0.0
zero,W5,13,oracle,-1.242453324894,0.0
zero,W5,14,oracle,-1.242453324894,0.0
zero,W5,15,oracle,-1.242453324894,0.0
zero,W5,16,oracle,-1.242453324894,0.0
zero,W5,17,oracle,-1.242453324894,0.0
zero,W5,18,oracle,-1.242453324894,0.0
zero,W5,19,oracle,-1.242453324894,0.0
zero,W5,20,oracle,-1.242453324894,0.0
zero,W5,21,oracle,-1.242453324894,0.0
zero,W5,22,oracle,-1.242453324894,0.0
zero,W5,23,oracle,-1.242453324894,0.0
zero,W5,24,oracle,-1.242453324894,0.0
zero,W5,25,oracle,-1.242453324894,0.0
zero,W5,26,oracle,-1.242453324894,0.0
zero,W5,27,oracle,-1.242453324894,0.0
zero,W5,28,oracle,-1.242453324894,0.0
zero,W5,29,oracle,-1.242453324894,0.0
zero,W5,30,oracle,-1.242453324894,0.0
zero,W5,31,oracle,-1.242453324894,0.0
zero,W5,0,wdrpp_upper,-1.7753379223352979,0.547981748372532
zero,W5,1,wdrpp_upper,-1.585251827260037,0.24014786481758768
zero,W5,2,wdrpp_upper,-1.851365907283201,0.053716953056059474
zero,W5,3,wdrpp_upper,-1.3924476354863957,0.09114373269146908
zero,W5,4,wdrpp_upper,-1.5358475135722371,0.4243106650465619
zero,W5,5,wdrpp_upper,-1.6382751238925621,0.4245168420941173
zero,W5,6,wdrpp_upper,-1.6244454406336055,0.3224251840093571
zero,W5,7,wdrpp_upper,-1.2499195576101414,0.047298098051415986
zero,W5,8,wdrpp_upper,-1.922644313228037,0.1541919118438812
zero,W5,9,wdrpp_upper,-1.6836658304681318,0.5523312872740922
zero,W5,10,wdrpp_upper,-1.408681273382024,0.08474763300852335
zero,W5,11,wdrpp_upper,-1.7849367664191622,0.968685064087319
zero,W5,12,wdrpp_upper,-1.3579589547080246,0.011173137075794549
zero,W5,13,wdrpp_upper,-1.645841338402763,0.5381073947537449
zero,W5,14,wdrpp_upper,-1.8379787171840913,0.06527188844860683
zero,W5,15,wdrpp_upper,-1.8156273796991882,0.21198480233753583
zero,W5,16,wdrpp_upper,-1.3564413979163024,0.133490716609026
zero,W5,17,wdrpp_upper,-1.5782650275551031,0.8377994213573156
zero,W5,18,wdrpp_upper,-1.87841490244934,0.35029127967123386
zero,W5,19,wdrpp_upper,-1.5729844600723633,0.02859805415084422
zero,W5,20,wdrpp_upper,-1.5075132645229843,0.4168466577637088
zero,W5,21,wdrpp_upper,-1.4161777050403015,0.06568370618148979
zero,W5,22,wdrpp_upper,-1.3962334914830037,0.32483997313476737
zero,W5,23,wdrpp_upper,-1.4327953807321592,0.027874812800191426
zero,W5,24,wdrpp_upper,-1.7933587728836395,0.7471496423403121
zero,W5,25,wdrpp_upper,-1.4831782595193086,0.15071848120740547
zero,W5,26,wdrpp_upper,-1.472714769650846,0.11986849406844999
zero,W5,27,wdrpp_upper,-1.390705171917633,0.36968824785989457
zero,W5,28,wdrpp_upper,-1.7716833999483883,1.073095264483665
zero,W5,29,wdrpp_upper,-1.1861782190582324,0.4214413143191341
zero,W5,30,wdrpp_upper,-1.8271840006882072,0.5440960677510999
zero,W5,31,wdrpp_upper,-1.443475206060727,0.278108820072077
zero,W5,0,wdrpp_lower,-2.1940467004409308,0.042901372283590984
zero,W5,1,wdrpp_lower,-1.972756545751605,0.09658839233163038
zero,W5,2,wdrpp_lower,-2.044647494193012,0.02629920016946168
zero,W5,3,wdrpp_lower,-1.938398977982899,0.11017181829616843
zero,W5,4,wdrpp_lower,-1.9583694239197729,0.07874829589038124
zero,W5,5,wdrpp_lower,-1.938547826720534,0.07182361705667319
zero,W5,6,wdrpp_lower,-1.9770997463319469,0.04005391833580429
zero,W5,7,wdrpp_lower,-1.7570039617251423,0.06791787698364392
zero,W5,8,wdrpp_lower,-1.942322598184897,0.028862993876597274
zero,W5,9,wdrpp_lower,-1.9250624022140097,0.005443702933777337
zero,W5,10,wdrpp_lower,-1.909783955861398,0.07563291405848047
zero,W5,11,wdrpp_lower,-1.9405337982942048,0.32033904694966453
zero,W5,12,wdrpp_lower,-1.9990538980080264,0.09981357425577231
zero,W5,13,wdrpp_lower,-1.8336509012045408,0.047271541064651125
zero,W5,14,wdrpp_lower,-2.148268346828092,0.05022305850179105
zero,W5,15,wdrpp_lower,-1.9847265928150604,0.05312681415501105
zero,W5,16,wdrpp_lower,-1.8641306386352157,0.25753982914733964
zero,W5,17,wdrpp_lower,-1.8278505243334597,0.16185737182097332
zero,W5,18,wdrpp_lower,-2.0639829650260975,0.027798937669095122
zero,W5,19,wdrpp_lower,-2.073585019906404,0.014434994214333715
zero,W5,20,wdrpp_lower,-1.8169015234236285,0.09895907456846946
zero,W5,21,wdrpp_lower,-1.8034925212714907,0.14123377924709718
zero,W5,22,wdrpp_lower,-1.9659396676207086,0.0005792121417237681
zero,W5,23,wdrpp_lower,-1.832003738504435,0.10207778245870609
zero,W5,24,wdrpp_lower,-1.8967233310368916,0.053726300745972684
zero,W5,25,wdrpp_lower,-1.961097738421042,0.048290960477495704
zero,W5,26,wdrpp_lower,-1.886443400511458,0.058206390470784
zero,W5,27,wdrpp_lower,-1.9169050600304431,0.08437500299349447
zero,W5,28,wdrpp_lower,-1.9755548206229092,0.30774148053880196
zero,W5,29,wdrpp_lower,-1.8446126091024935,0.049371756185394425
zero,W5,30,wdrpp_lower,-2.031902299467354,0.06638246726188328
zero,W5,31,wdrpp_lower,-1.9012739504493699,0.03147382230870397
zero,W6,0,nominal,-1.6108765891192753,0.14959824487637055
zero,W6,1,nominal,-1.8235170572342592,0.003757153944816448
zero,W6,2,nominal,-1.1937249914395114,0.38277262632231274
zero,W6,3,nominal,-1.3798461163453504,0.01777223577679805
zero,W6,4,nominal,-1.331800156604798,0.5809873089031482
zero,W6,5,nominal,-1.4129022762397416,0.6911918815047595
zero,W6,6,nominal,-1.5617743924136618,0.4277893616502873
zero,W6,7,nominal,-1.2525492510196772,0.4636777036509281
zero,W6,8,nominal,-1.3076746543842575,0.5470610285574626
zero,W6,9,nominal,-0.9212716420310743,0.002506873822317602
zero,W6,10,nominal,-1.2704395394713297,0.49155911393531454
zero,W6,11,nominal,-1.3344397742712697,0.586437668261357
zero,W6,12,nominal,-1.6176404202564845,0.0290924585381117
zero,W6,13,nominal,-1.1856252023201503,0.3281726124602997
zero,W6,14,nominal,-1.232868736908204,0.44321051928504607
zero,W6,15,nominal,-2.0628881181324594,0.23712576658024825
zero,W6,16,nominal,-1.9245982994246695,0.46827878842586923
zero,W6,17,nominal,-0.9453118355835226,0.014624738217580788
zero,W6,18,nominal,-0.9210099173266584,0.0020826160186473703
zero,W6,19,nominal,-1.6945043646060844,0.032230960711618455
zero,W6,20,nominal,-1.4972101460384932,0.8121452290693837
zero,W6,21,nominal,-1.4777220392647115,0.25905193697656714
zero,W6,22,nominal,-0.9262761964322074,0.00702790257854104
zero,W6,23,nominal,-1.7665847671442607,0.1191332708213401
zero,W6,24,nominal,-1.33881821671168,0.593470199389318
zero,W6,25,nominal,-1.5172083515166663,0.061617681685065956
zero,W6,26,nominal,-0.9436664670582401,0.03198930348248098
zero,W6,27,nominal,-1.6938340946278108,0.011532652951577663
zero,W6,28,nominal,-2.022358745938477,0.2181219913394346
zero,W6,29,nominal,-2.1284739730923157,0.6494035450167037
zero,W6,30,nominal,-0.9767697684738341,0.001579445020164938
zero,W6,31,nominal,-1.2636506317292713,0.480374198764681
zero,W6,0,noise_drpp,-1.6963737218375556,0.5470843554591761
zero,W6,1,noise_drpp,-1.500019313778381,0.0013300906726753708
zero,W6,2,noise_drpp,-1.6199738801178785,0.045782503297743825
zero,W6,3,noise_drpp,-1.7352171917562245,0.12120214639990022
zero,W6,4,noise_drpp,-1.5864561583100272,0.4158562072911705
zero,W6,5,noise_drpp,-1.6865516236052318,0.12223060398088234
zero,W6,6,noise_drpp,-1.6626392575631566,0.5015729674703251
zero,W6,7,noise_drpp,-1.7426596281529967,0.17809047852091392
zero,W6,8,noise_drpp,-1.5523959264505152,0.1476335940390622
zero,W6,9,noise_drpp,-1.5629407594643174,0.0006365993120693422
zero,W6,10,noise_drpp,-1.5414031050315558,0.12212236598800583
zero,W6,11,noise_drpp,-1.5221148637591342,0.14701161427511894
zero,W6,12,noise_drpp,-1.6688733908639126,0.010934055307172137
zero,W6,13,noise_drpp,-1.6369049136806115,0.22385700451279322
zero,W6,14,noise_drpp,-1.5335668179614845,0.06548330034648975
zero,W6,15,noise_drpp,-1.7619354881783316,0.04627114827080491
zero,W6,16,noise_drpp,-1.5672097409578634,0.09935329091112274
zero,W6,17,noise_drpp,-1.0618525427254686,0.01737963137909902
zero,W6,18,noise_drpp,-1.5839016752273944,0.0035140163049417364
zero,W6,19,noise_drpp,-1.7237271366051699,0.0216411896261591
zero,W6,20,noise_drpp,-1.6642686854508075,0.2093461260795839
zero,W6,21,noise_drpp,-1.634215789922369,0.08946591143437346
zero,W6,22,noise_drpp,-1.3567135729167268,0.02369030275443843
zero,W6,23,noise_drpp,-1.6560419466884675,0.026305343791556756
zero,W6,24,noise_drpp,-1.6089130608424813,0.11588064099842448
zero,W6,25,noise_drpp,-1.6603639053805015,0.016460788070625246
zero,W6,26,noise_drpp,-1.5975482530692027,0.004442738195971121
zero,W6,27,noise_drpp,-1.8401136628847508,0.1863113042615167
zero,W6,28,noise_drpp,-1.8735760270858937,0.3617702879027214
zero,W6,29,noise_drpp,-1.8870569283957206,0.3597302816237341
zero,W6,30,noise_drpp,-1.5132489202632065,0.02954258101585776
zero,W6,31,noise_drpp,-1.6086031588481071,0.026841081578629043
zero,W6,0,kde,-1.3194352092329262,1.3137571038041564
zero,W6,1,kde,-1.1337139057075547,0.0021072778794158373
zero,W6,2,kde,-1.3342442925342235,0.3358814406507368
zero,W6,3,kde,-1.397971099711046,0.23283477164355904
zero,W6,4,kde,-1.5329329998947476,1.2849620368537338
zero,W6,5,kde,-1.3505546938677362,0.2506214303602343
zero,W6,6,kde,-1.7293417121658776,1.0306781644412262
zero,W6,7,kde,-1.5857985574881615,0.0015575939748802307
zero,W6,8,kde,-1.264922429751736,0.14975161236773754
zero,W6,9,kde,-1.3419122038266402,0.015787914832761017
zero,W6,10,kde,-1.2440219877612257,0.19694175114036608
zero,W6,11,kde,-1.157935270627197,0.06637489071203564
zero,W6,12,kde,-1.3939988759117963,0.010170833607171189
zero,W6,13,kde,-1.5085911825759566,0.3347801057244402
zero,W6,14,kde,-1.1165027801194336,0.14188901283612568
zero,W6,15,kde,-1.3150043472069917,0.08279966249666379
zero,W6,16,kde,-1.041462110735743,0.10384836203257646
zero,W6,17,kde,-0.6573540863677493,0.04314271609963753
zero,W6,18,kde,-1.4686085650386973,0.029316432939842103
zero,W6,19,kde,-1.4657149316306521,7.956708912192443e-05
zero,W6,20,kde,-1.3851506227216102,0.11841144638995268
zero,W6,21,kde,-1.2942912923051537,0.12002084846666013
zero,W6,22,kde,-1.0466452305054068,0.07745912958931574
zero,W6,23,kde,-1.0859040302222618,0.022808629641464125
zero,W6,24,kde,-1.3051892584188804,0.17743204359234582
zero,W6,25,kde,-1.2867245157529739,1.0342900173688838e-05
zero,W6,26,kde,-1.5241383356239362,0.007668490008117823
zero,W6,27,kde,-1.368416442026135,0.4501669818246712
zero,W6,28,kde,-2.11046854149014,0.7190780158349792
zero,W6,29,kde,-2.027536757623571,0.8660347513209616
zero,W6,30,kde,-1.3481404989047276,0.20513333440342524
zero,W6,31,kde,-1.3387624305522516,0.6803355399807093
zero,W6,0,oracle,-0.7583184711338888,0.6235099034510696
zero,W6,1,oracle,-0.2751620738899886,0.26194190760020647
zero,W6,2,oracle,-1.058835631236679,0.3178260503257544
zero,W6,3,oracle,-2.1167768927219384,0.3058021112522646
zero,W6,4,oracle,-0.05318508855380995,0.006953456008059065
zero,W6,5,oracle,-0.10084243486787192,0.23040928894175505
zero,W6,6,oracle,-0.42899839096179804,0.48154465991171674
zero,W6,7,oracle,-0.13134980684678876,0.10774610025480075
zero,W6,8,oracle,0.0209807620111431,0.0426691112504781
zero,W6,9,oracle,-0.08213310041479993,0.1901676944890503
zero,W6,10,oracle,-0.058121192323965246,0.15547744306490355
zero,W6,11,oracle,-0.32784169112276945,0.34715043376322985
zero,W6,12,oracle,-0.35336608127450836,0.6074677449874248
zero,W6,13,oracle,-0.7442572811047157,1.0690151731402997
zero,W6,14,oracle,-0.10757185964398776,0.22649728477809747
zero,W6,15,oracle,-1.1047340426630057,0.1052432707907024
zero,W6,16,oracle,-0.12559416980557586,0.1358875993057688
zero,W6,17,oracle,0.02888035797026453,0.07055541025097506
zero,W6,18,oracle,-0.06531496919673921,0.18404535732168847
zero,W6,19,oracle,0.05387236670372516,0.04239180026545012
zero,W6,20,oracle,-0.08883389444428917,0.13372060707256037
zero,W6,21,oracle,0.08857491904491258,0.0013868764250140522
zero,W6,22,oracle,-0.060371617883702614,0.014861384954195414
zero,W6,23,oracle,-0.35276244898680936,0.6066472316077658
zero,W6,24,oracle,-0.02395265863091653,0.1484063954059675
zero,W6,25,oracle,-0.4642788289511432,0.4329502630845853
zero,W6,26,oracle,-0.3042049189999342,0.35519829911241546
zero,W6,27,oracle,0.046705113770786816,0.000346684369371068
zero,W6,28,oracle,-1.9697075653500038,1.655232376639979
zero,W6,29,oracle,-0.3710068169655997,0.0584418847447977
zero,W6,30,oracle,-0.9132901471024215,1.3565065682803055
zero,W6,31,oracle,-0.1964154480500998,0.32506645013023894
zero,W6,0,wdrpp_upper,-1.6349862185225963,1.0521506560025726
zero,W6,1,wdrpp_upper,-1.470177542847612,0.002605955517789974
zero,W6,2,wdrpp_upper,-1.3789815256568105,0.2746418648701746
zero,W6,3,wdrpp_upper,-1.6271388746435067,0.3656176314496514
zero,W6,4,wdrpp_upper,-1.5530836888540325,0.8661735602151162
zero,W6,5,wdrpp_upper,-1.3939197264772303,0.14292974155689478
zero,W6,6,wdrpp_upper,-1.888150477434639,0.5920567500927959
zero,W6,7,wdrpp_upper,-1.6749127195202917,0.10316559557790606
zero,W6,8,wdrpp_upper,-1.4693990847347984,0.3679574467960013
zero,W6,9,wdrpp_upper,-1.2856919122707335,0.017992851604088676
zero,W6,10,wdrpp_upper,-1.4426470712400614,0.11306487475819016
zero,W6,11,wdrpp_upper,-1.2816698661718557,0.20802255583965334
zero,W6,12,wdrpp_upper,-1.5665172760411417,0.022701850565524033
zero,W6,13,wdrpp_upper,-1.6600366948858771,0.3409944076525705
zero,W6,14,wdrpp_upper,-1.2888954481599513,0.18909914444412831
zero,W6,15,wdrpp_upper,-1.5391919703139705,0.12919262475451904
zero,W6,16,wdrpp_upper,-1.343722953160969,0.09924621274768425
zero,W6,17,wdrpp_upper,-1.0661660075353296,0.06531505160998152
zero,W6,18,wdrpp_upper,-1.4505144667723853,0.04734195469777936
zero,W6,19,wdrpp_upper,-1.7280978114889836,0.04091970069409551
zero,W6,20,wdrpp_upper,-1.5628062886245853,0.2868978966690611
zero,W6,21,wdrpp_upper,-1.6359220533169538,0.13700240523217205
zero,W6,22,wdrpp_upper,-1.1422796966651902,0.13910111253315727
zero,W6,23,wdrpp_upper,-1.2966286171314543,0.08499333901350688
zero,W6,24,wdrpp_upper,-1.4106032464342848,0.08071211858593377
zero,W6,25,wdrpp_upper,-1.5938408389207297,0.006830056474989915
zero,W6,26,wdrpp_upper,-1.5929705219061754,0.12038848462992106
zero,W6,27,wdrpp_upper,-1.4287938433193619,0.5199564416848733
zero,W6,28,wdrpp_upper,-2.049908909145919,0.5214962512737803
zero,W6,29,wdrpp_upper,-2.035111733791892,0.5737539036619229
zero,W6,30,wdrpp_upper,-1.4895203407963384,0.32619452246460734
zero,W6,31,wdrpp_upper,-1.5144674660041915,0.7618406448351704
zero,W6,0,wdrpp_lower,-2.0655325939425624,0.1176355868785973
zero,W6,1,wdrpp_lower,-1.8146870296233095,0.12221817064541111
zero,W6,2,wdrpp_lower,-2.024635150955112,0.06557032890415714
zero,W6,3,wdrpp_lower,-1.9710582755841481,0.06880040116273022
zero,W6,4,wdrpp_lower,-1.8767774531673127,0.13578788091287422
zero,W6,5,wdrpp_lower,-2.0256193228818415,0.10324508042268754
zero,W6,6,wdrpp_lower,-2.014918409923438,0.07845824091527481
zero,W6,7,wdrpp_lower,-2.052539720836015,0.04584678490998322
zero,W6,8,wdrpp_lower,-1.9856086078892399,0.012375010689613001
zero,W6,9,wdrpp_lower,-1.9216790909074997,0.04253855461478291
zero,W6,10,wdrpp_lower,-1.896879012795201,0.024865784719977423
zero,W6,11,wdrpp_lower,-1.954790827891666,0.06412172444026445
zero,W6,12,wdrpp_lower,-1.9751836944954715,0.061831959095617846
zero,W6,13,wdrpp_lower,-1.968021816188243,0.05661386659599062
zero,W6,14,wdrpp_lower,-1.9276854829119916,0.035715715959514144
zero,W6,15,wdrpp_lower,-2.0077931544139465,0.1064600640121147
zero,W6,16,wdrpp_lower,-1.9882606299385834,0.08170548706757305
zero,W6,17,wdrpp_lower,-1.918504715750946,0.006607467494072009
zero,W6,18,wdrpp_lower,-1.9954318216850782,0.0
zero,W6,19,wdrpp_lower,-1.9613643186101537,0.00638865601525442
zero,W6,20,wdrpp_lower,-1.9775508481479598,0.11505298959098746
zero,W6,21,wdrpp_lower,-1.9732896373566482,0.06766980712684884
zero,W6,22,wdrpp_lower,-1.8698283870148151,0.13013696357316812
zero,W6,23,wdrpp_lower,-1.9023953602582502,0.08361752960036249
zero,W6,24,wdrpp_lower,-1.946817349566743,0.041251636706325034
zero,W6,25,wdrpp_lower,-2.026216273610903,0.0
zero,W6,26,wdrpp_lower,-1.9850163028229875,0.10476588879825811
zero,W6,27,wdrpp_lower,-2.090555824894204,0.012025388013902329
zero,W6,28,wdrpp_lower,-2.1019855208856737,0.11116614924669431
zero,W6,29,wdrpp_lower,-2.0427881444839864,0.049917107934377106
zero,W6,30,wdrpp_lower,-2.0179645479669315,0.02816695381840978
zero,W6,31,wdrpp_lower,-1.9307988822613442,0.05407484573335268
pid,W1,0,nominal,-1.7523002631052682,0.9949242873493848
pid,W1,1,nominal,-1.7595859111062073,1.1731663403443662
pid,W1,2,nominal,-1.398945015743519,0.182470240842318
pid,W1,3,nominal,-1.788002927089739,0.37607085681827174
pid,W1,4,nominal,-2.2957964288639814,1.9082749545904858
pid,W1,5,nominal,-1.1202609337728573,0.2840986740553429
pid,W1,6,nominal,-0.977842316123215,0.07698537957239417
pid,W1,7,nominal,-1.5969213320905733,0.9384897768552547
pid,W1,8,nominal,-1.094890238573651,0.24871948259781587
pid,W1,9,nominal,-0.987986037343507,0.07898630358819535
pid,W1,10,nominal,-0.9650543417881725,0.04029462745707092
pid,W1,11,nominal,-1.1610752307171504,0.18423420327264833
pid,W1,12,nominal,-1.0446077613107412,0.10670495522406102
pid,W1,13,nominal,-1.0732526223910486,0.11536693751101212
pid,W1,14,nominal,-1.0579964346700805,0.18657882159868766
pid,W1,15,nominal,-1.079188970582726,0.22662591213872135
pid,W1,16,nominal,-1.9750299942187872,0.9909060254355755
pid,W1,17,nominal,-1.6121225608324,0.9767781917058501
pid,W1,18,nominal,-1.5427345843513833,0.4201667729594356
pid,W1,19,nominal,-1.1476130341362873,0.06170232879651814
pid,W1,20,nominal,-2.111468798660769,1.2747165125578468
pid,W1,21,nominal,-1.0875715378153914,0.2384426526093402
pid,W1,22,nominal,-0.9737647399213394,0.07701984952300275
pid,W1,23,nominal,-1.9290901064199688,1.3649181567243318
pid,W1,24,nominal,-1.4654221446121194,0.49402691619397926
pid,W1,25,nominal,-1.4985389812008214,0.3358985052035434
pid,W1,26,nominal,-1.72563730779895,0.9735557577213905
pid,W1,27,nominal,-1.824586977144039,0.40896377641275916
pid,W1,28,nominal,-1.3380868444530507,0.36584911150087585
pid,W1,29,nominal,-0.9913096309798868,0.05914435747285723
pid,W1,30,nominal,-0.9211328130263835,0.0030971832411111873
pid,W1,31,nominal,-0.9804999835530579,0.07561720249468248
pid,W1,0,noise_drpp,-1.659628829569628,0.1854199006035813
pid,W1,1,noise_drpp,-1.8505708347701115,0.0058925659487070415
pid,W1,2,noise_drpp,-1.8044908363273815,0.04265524869691621
pid,W1,3,noise_drpp,-1.8738862085862609,0.0651785753044655
pid,W1,4,noise_drpp,-2.3689169743583505,2.256921333200582
pid,W1,5,noise_drpp,-1.27696803517615,0.2502196145027665
pid,W1,6,noise_drpp,-1.3322946373486848,0.1234285053013994
pid,W1,7,noise_drpp,-1.7738865545902776,0.08317125037788088
pid,W1,8,noise_drpp,-1.5548637999626769,0.1738183078543981
pid,W1,9,noise_drpp,-2.1176788487876896,0.05266796428836708
pid,W1,10,noise_drpp,-1.3019061346515008,0.0007103550285704944
pid,W1,11,noise_drpp,-1.3882081164817155,0.17232688466226787
pid,W1,12,noise_drpp,-1.7729762678750443,0.048797731233710034
pid,W1,13,noise_drpp,-1.7803026387661873,0.02171763217779676
pid,W1,14,noise_drpp,-1.4899744917167237,0.004284789371011587
pid,W1,15,noise_drpp,-1.5042900618737158,0.017162499486492223
pid,W1,16,noise_drpp,-1.9105920910957486,0.3573457866081609
pid,W1,17,noise_drpp,-1.6003389594965851,0.26278412375611154
pid,W1,18,noise_drpp,-1.756669001432431,0.08257951137912858
pid,W1,19,noise_drpp,-1.657244652754089,0.05765023063863064
pid,W1,20,noise_drpp,-1.6902942426023908,0.14860421531196205
pid,W1,21,noise_drpp,-1.3098924705054142,0.19876116286804932
pid,W1,22,noise_drpp,-1.4880098980077703,0.0021791957131476448
pid,W1,23,noise_drpp,-1.7899666428251764,0.2463855631821844
pid,W1,24,noise_drpp,-1.4009301596553003,0.1891027428622339
pid,W1,25,noise_drpp,-1.642825459130326,0.12903200825069103
pid,W1,26,noise_drpp,-1.935901005271413,0.21928761998131008
pid,W1,27,noise_drpp,-1.750631794788971,0.10985156851475801
pid,W1,28,noise_drpp,-2.0220576836149036,0.17243232235984374
pid,W1,29,noise_drpp,-1.5632273616054566,0.0061046963910916
pid,W1,30,noise_drpp,-0.6329677989144117,0.014898502374374484
pid,W1,31,noise_drpp,-1.5139625442089972,0.0026990333114326665
pid,W1,0,kde,-1.797583989840973,1.2182595019522207
pid,W1,1,kde,-1.569755417112754,0.3734148915228505
pid,W1,2,kde,-1.323406413105472,0.07741955020987243
pid,W1,3,kde,-2.2805097097980953,0.29948398100937085
pid,W1,4,kde,-8.928229225306923,11.844284657795276
pid,W1,5,kde,-1.0137781193195399,0.45218689335099926
pid,W1,6,kde,-0.9918472989915244,0.408975365717411
pid,W1,7,kde,-1.5360915869162142,0.8583062739848529
pid,W1,8,kde,-1.179010673173418,0.190791275233646
pid,W1,9,kde,-0.9962150032262723,0.5423264888261278
pid,W1,10,kde,-1.1013842336439772,0.06548123903365213
pid,W1,11,kde,-1.1680632810678537,0.6396418886685421
pid,W1,12,kde,-1.4568931810112418,0.08748062127741944
pid,W1,13,kde,-1.3067129148661438,0.1330690615864578
pid,W1,14,kde,-1.148275994645171,0.1891977887294377
pid,W1,15,kde,-1.269955280746849,0.7184682425260279
pid,W1,16,kde,-1.7133201439352832,0.635840432371923
pid,W1,17,kde,-1.3926551201397899,0.4254522847317535
pid,W1,18,kde,-1.4315711930554567,0.3103391002919557
pid,W1,19,kde,-1.1430366117084452,0.21525519845779229
pid,W1,20,kde,-1.5428888567957733,0.14551789010680374
pid,W1,21,kde,-1.0583870320277957,0.2522788380434637
pid,W1,22,kde,-1.0831940753731821,0.04779661985832761
pid,W1,23,kde,-1.6166956457282566,0.3879039596714276
pid,W1,24,kde,-1.0641727536984729,0.23023558349256842
pid,W1,25,kde,-1.5130564404511604,0.07988032407506195
pid,W1,26,kde,-1.5319469464984734,0.9781303562095404
pid,W1,27,kde,-1.752641312454907,0.6395607253793787
pid,W1,28,kde,-1.983071410952545,0.30866452919325077
pid,W1,29,kde,-1.3387394320784964,0.03453979211398976
pid,W1,30,kde,-0.43182831899554586,0.014552634894567805
pid,W1,31,kde,-1.0022808273515253,0.11562708003273904
pid,W1,0,oracle,-1.5072214715912844,0.78156191540681
pid,W1,1,oracle,-1.612203453500086,0.9645859043708037
pid,W1,2,oracle,-1.5885446035436037,0.4505946920279457
pid,W1,3,oracle,-1.7790129448370526,0.38655444029422004
pid,W1,4,oracle,-2.0553150940815392,1.5947129643581461
pid,W1,5,oracle,-1.2625222267597638,0.08161771332006547
pid,W1,6,oracle,-0.9701600617032982,0.06669081596137595
pid,W1,7,oracle,-1.597195554959458,0.9364204992939194
pid,W1,8,oracle,-1.000456368572163,0.11516846103249656
pid,W1,9,oracle,-0.9868689533698592,0.07740869562896013
pid,W1,10,oracle,-0.9668001675053808,0.04277433488092235
pid,W1,11,oracle,-1.1611029679978409,0.18419362684538196
pid,W1,12,oracle,-1.0422795338865636,0.10341165374491124
pid,W1,13,oracle,-1.0670282904978867,0.10656546659453202
pid,W1,14,oracle,-1.0488485016377422,0.17369217528221695
pid,W1,15,oracle,-1.0795173626850245,0.22636656579762432
pid,W1,16,oracle,-1.9746943891221536,0.9901678404093255
pid,W1,17,oracle,-2.005193453602573,1.5326349849150207
pid,W1,18,oracle,-1.6379063325226504,0.2855490053178699
pid,W1,19,oracle,-1.1272135601457007,0.08974277510348917
pid,W1,20,oracle,-2.122471869682251,1.3042027048892304
pid,W1,21,oracle,-1.0653665871886715,0.2066209074858862
pid,W1,22,oracle,-0.9824517509117702,0.08932353978952537
pid,W1,23,oracle,-1.9291742407727848,1.3650371721836065
pid,W1,24,oracle,-1.3914069624483503,0.38929882173115293
pid,W1,25,oracle,-1.552440584027655,0.2595763816434312
pid,W1,26,oracle,-1.7830466723574587,1.0548464498203196
pid,W1,27,oracle,-1.814065940588511,0.4293604175938955
pid,W1,28,oracle,-1.4002674485982263,0.46255484839840494
pid,W1,29,oracle,-0.9952168816893588,0.0639867460936091
pid,W1,30,oracle,-0.9211328104163548,0.0030971959419688125
pid,W1,31,oracle,-0.9805001468357513,0.07561743342052665
pid,W1,0,wdrpp_upper,-1.60635062595825,0.7193332981816319
pid,W1,1,wdrpp_upper,-1.7399740304428932,0.2705002557890187
pid,W1,2,wdrpp_upper,-1.5522797603052578,0.14244177943353825
pid,W1,3,wdrpp_upper,-2.086360420878802,0.22437463434191574
pid,W1,4,wdrpp_upper,-1.8799972968441285,1.3391780388498564
pid,W1,5,wdrpp_upper,-1.249554887295666,0.4367090767051411
pid,W1,6,wdrpp_upper,-1.2859786301078322,0.29757588850420175
pid,W1,7,wdrpp_upper,-1.6506155664733309,0.607119424466402
pid,W1,8,wdrpp_upper,-1.6023474808997267,0.4377603472007647
pid,W1,9,wdrpp_upper,-1.285250928525615,0.4645815848616619
pid,W1,10,wdrpp_upper,-1.2705846979172493,0.010222067255082323
